norm,0,control,1,10,100,20,400,2,50706,0.00633825,1,4,25,54541876,82185326,36004367,61968
norm,5,coro-no-prefetch,2,10,100,20,400,2,37711,0.00471388,0,4,25,55615209,83812693,36893592,341257
norm,6,coro-prefetch,2,10,100,20,400,2,42015,0.00525187,1,4,25,62033127,87331980,37429474,121933
norm,0,control,1,10,100,20,400,2,36967,0.00462087,1,4,25,54557018,82185326,36004306,62055
norm,5,coro-no-prefetch,2,10,100,20,400,2,37927,0.00474088,0,4,25,55978772,83811980,36851026,343665
norm,6,coro-prefetch,2,10,100,20,400,2,42008,0.005251,1,4,25,62099099,87331980,37406871,122755
norm,0,control,1,10,100,20,400,2,36989,0.00462363,1,4,25,54581647,82185326,36004318,62096
norm,5,coro-no-prefetch,2,10,100,20,400,2,37736,0.004717,0,4,25,55777143,83811980,36899219,331876
norm,6,coro-prefetch,2,10,100,20,400,2,42026,0.00525325,1,4,25,62095072,87331980,37397661,123256
norm,0,control,1,10,100,20,400,2,36983,0.00462288,1,4,25,54579097,82185326,36004371,62105
norm,5,coro-no-prefetch,2,10,100,20,400,2,37712,0.004714,0,4,25,55638478,83811980,36906796,330455
norm,6,coro-prefetch,2,10,100,20,400,2,42039,0.00525487,1,4,25,62076459,87331980,37401175,123112
norm,0,control,1,10,100,20,400,2,36940,0.0046175,1,4,25,54533474,82185326,36004363,62050
norm,5,coro-no-prefetch,2,10,100,20,400,2,37651,0.00470637,0,4,25,55552604,83811980,36884942,322626
norm,6,coro-prefetch,2,10,100,20,400,2,41999,0.00524988,1,4,25,61967026,87331980,37402747,120757
norm,0,control,1,10,100,20,400,2,36959,0.00461987,1,4,25,54544237,82185326,36004409,62022
norm,5,coro-no-prefetch,2,10,100,20,400,2,37871,0.00473388,0,4,25,55854025,83811980,36879661,347741
norm,6,coro-prefetch,2,10,100,20,400,2,42003,0.00525037,1,4,25,62036975,87331980,37423025,123197
norm,0,control,1,10,100,20,400,2,36962,0.00462025,1,4,25,54567145,82185326,36004375,62066
norm,5,coro-no-prefetch,2,10,100,20,400,2,37926,0.00474075,0,4,25,55975498,83811980,36851598,347441
norm,6,coro-prefetch,2,10,100,20,400,2,42018,0.00525225,1,4,25,62033126,87331980,37401904,121733
norm,0,control,1,10,100,20,400,2,36949,0.00461863,1,4,25,54587142,82185326,36004340,61916
norm,5,coro-no-prefetch,2,10,100,20,400,2,37747,0.00471838,0,4,25,55664631,83811980,36890176,340162
norm,6,coro-prefetch,2,10,100,20,400,2,42167,0.00527088,1,4,25,61696363,87331980,37399131,115832
norm,0,control,1,10,100,20,400,2,36970,0.00462125,1,4,25,54538052,82185326,36004362,62016
norm,5,coro-no-prefetch,2,10,100,20,400,2,37969,0.00474613,0,4,25,55951201,83811980,36858496,351596
norm,6,coro-prefetch,2,10,100,20,400,2,41793,0.00522412,1,4,25,61690488,87331980,37400015,114574
norm,0,control,1,10,100,20,400,2,36939,0.00461737,1,4,25,54572380,82185326,36004375,62128
norm,5,coro-no-prefetch,2,10,100,20,400,2,38056,0.004757,0,4,25,56015009,83811980,36851286,347512
norm,6,coro-prefetch,2,10,100,20,400,2,41851,0.00523137,1,4,25,61777888,87331980,37422436,117991
